label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Pain,0.6683430075645447,0.5571762323379517,-6.603970064134046e-07,0.6001806855201721,0.5391601920127869,-0.03971196338534355,0.531922459602356,0.4408525228500366,-0.05314698442816734,0.522417426109314,0.3355267345905304,-0.06491114944219589,0.5758700370788574,0.29225480556488037,-0.06795233488082886,0.5804141759872437,0.334354966878891,-0.006256408989429474,0.5665076375007629,0.2812744677066803,-0.04933883994817734,0.5757784247398376,0.37011033296585083,-0.06527306139469147,0.5863999724388123,0.37585487961769104,-0.07157415896654129,0.6322277188301086,0.3285142779350281,-0.0031237078364938498,0.6173651814460754,0.2747960686683655,-0.04893180727958679,0.6215395331382751,0.3870321214199066,-0.04638930410146713,0.6332587599754333,0.3847959339618683,-0.0313417874276638,0.6817039847373962,0.3335907757282257,-0.010924307629466057,0.671513557434082,0.28750887513160706,-0.05759267136454582,0.6664717197418213,0.3946989178657532,-0.03442263603210449,0.6755124926567078,0.3987591862678528,-0.004952447023242712,0.7337969541549683,0.34426558017730713,-0.023100653663277626,0.7209658622741699,0.29764702916145325,-0.045485079288482666,0.71236252784729,0.3684697151184082,-0.028625942766666412,0.7188270092010498,0.3824639916419983,-0.009041944518685341
Pain,0.7047158479690552,0.5713300108909607,-7.105043096089503e-07,0.6274775266647339,0.5450525283813477,-0.04125315323472023,0.5558698773384094,0.4414745569229126,-0.05517095699906349,0.546019971370697,0.3280635178089142,-0.0684671476483345,0.6059744358062744,0.27696940302848816,-0.07194064557552338,0.6040636897087097,0.3290557861328125,0.001530114677734673,0.5912792086601257,0.2672601342201233,-0.045572664588689804,0.602348268032074,0.36072319746017456,-0.06259346008300781,0.6120070219039917,0.3640495240688324,-0.0688212439417839,0.6601439714431763,0.32077306509017944,0.002594555960968137,0.6483291387557983,0.2595394253730774,-0.04869875684380531,0.6529938578605652,0.3811951279640198,-0.047759078443050385,0.6597476005554199,0.3742159307003021,-0.031625255942344666,0.7141276001930237,0.3243524432182312,-0.008550191298127174,0.7071784734725952,0.2725032567977905,-0.06236276403069496,0.7028310298919678,0.3892991244792938,-0.038959894329309464,0.7078011631965637,0.38860252499580383,-0.006620386149734259,0.7710497975349426,0.3356682062149048,-0.024174584075808525,0.7604780793190002,0.28668510913848877,-0.04961913079023361,0.7533662915229797,0.364709734916687,-0.030702082440257072,0.7580798864364624,0.3765926659107208,-0.008072876371443272
Pain,0.703620195388794,0.5673737525939941,-7.330865514632023e-07,0.627694845199585,0.5462391376495361,-0.041997287422418594,0.5550047755241394,0.43982914090156555,-0.05598577484488487,0.5477223992347717,0.3261544704437256,-0.06880690157413483,0.6062053442001343,0.27630937099456787,-0.07240944355726242,0.6073819994926453,0.3296661078929901,-0.004289745818823576,0.592585027217865,0.2677522599697113,-0.05263027548789978,0.6023410558700562,0.36126255989074707,-0.07045737653970718,0.6142002940177917,0.36949992179870605,-0.07673561573028564,0.6641523838043213,0.3219500184059143,-0.0017161467112600803,0.6491566300392151,0.2584798038005829,-0.05334199592471123,0.6532944440841675,0.381966769695282,-0.05121232569217682,0.6648470759391785,0.3817833364009857,-0.0339997373521328,0.7187395691871643,0.32557976245880127,-0.011183059774339199,0.7090688347816467,0.2733312249183655,-0.06469500064849854,0.703051745891571,0.39153817296028137,-0.040542569011449814,0.7113355398178101,0.39738133549690247,-0.007674339227378368,0.7758206725120544,0.3362531363964081,-0.025113586336374283,0.7627566456794739,0.2846110165119171,-0.051280248910188675,0.75357985496521,0.3624188303947449,-0.03296727314591408,0.7600632905960083,0.37756890058517456,-0.010735390707850456
Pain,0.7175391912460327,0.621038556098938,-8.52120081162866e-07,0.6287542581558228,0.5928806662559509,-0.04838060587644577,0.5426710844039917,0.4731994569301605,-0.06221748888492584,0.5266686677932739,0.3463388681411743,-0.07444610446691513,0.5899009108543396,0.2876302897930145,-0.07491455227136612,0.5938907265663147,0.34301283955574036,-0.0002745804376900196,0.5800131559371948,0.27299994230270386,-0.05228591337800026,0.5955796837806702,0.38527706265449524,-0.07040231674909592,0.6040225625038147,0.391336053609848,-0.07690218091011047,0.6575937867164612,0.3317881226539612,0.0033462524879723787,0.645164966583252,0.26272717118263245,-0.05249756947159767,0.6534711122512817,0.40408268570899963,-0.04989580437541008,0.6591123938560486,0.3984302282333374,-0.031403303146362305,0.7190626859664917,0.3326665759086609,-0.007087866775691509,0.7120205163955688,0.276225745677948,-0.06494010984897614,0.7107406258583069,0.41085681319236755,-0.037579603493213654,0.7148998379707336,0.4125118553638458,-0.0014396434416994452,0.7836577892303467,0.34206879138946533,-0.022928854450583458,0.7731276750564575,0.28559309244155884,-0.04976467415690422,0.7661154866218567,0.37427711486816406,-0.028951287269592285,0.7686014175415039,0.3893184959888458,-0.004556283354759216
Pain,0.7076947689056396,0.6467069983482361,-8.393287203034561e-07,0.6177681088447571,0.6196528673171997,-0.0546690858900547,0.5256832838058472,0.49657320976257324,-0.07137776166200638,0.5067585706710815,0.3660952150821686,-0.08512693643569946,0.5772144794464111,0.3054262101650238,-0.08639419823884964,0.5831120610237122,0.35542166233062744,-0.0030361488461494446,0.5615906119346619,0.29191499948501587,-0.05794897675514221,0.5784666538238525,0.4056796431541443,-0.0786520391702652,0.5905287265777588,0.4056524932384491,-0.08740262687206268,0.6511943340301514,0.3432222306728363,0.002519706031307578,0.6299423575401306,0.2727400064468384,-0.05842343345284462,0.6405155658721924,0.42060112953186035,-0.05704749748110771,0.6533796787261963,0.41646912693977356,-0.037428732961416245,0.7157958745956421,0.34657561779022217,-0.006769934669137001,0.7017029523849487,0.29275697469711304,-0.06791602820158005,0.7005185484886169,0.43258601427078247,-0.03956099599599838,0.7099642753601074,0.4310948848724365,-0.0011038673110306263,0.7836289405822754,0.35725870728492737,-0.022037433460354805,0.7660399079322815,0.3026279807090759,-0.04961761087179184,0.7583455443382263,0.39352327585220337,-0.02811015397310257,0.7644295692443848,0.40358343720436096,-0.0025277130771428347
Pain,0.7302011251449585,0.667251467704773,-9.268497365155781e-07,0.6328625082969666,0.637781023979187,-0.05634975805878639,0.5342845916748047,0.5038592219352722,-0.07299488037824631,0.5157520771026611,0.3607654869556427,-0.08622345328330994,0.5899254083633423,0.2909635305404663,-0.0855451449751854,0.5901329517364502,0.3524986207485199,-0.006145610939711332,0.5738520622253418,0.28312450647354126,-0.0640748143196106,0.5917907357215881,0.4077119827270508,-0.08441852778196335,0.6024206280708313,0.4028703570365906,-0.09352028369903564,0.6637222766876221,0.33948734402656555,-0.0013037265744060278,0.647491991519928,0.2617611289024353,-0.06548646837472916,0.6573784351348877,0.42054685950279236,-0.06291215866804123,0.6671332120895386,0.4089020788669586,-0.04297992214560509,0.7346441745758057,0.3427618145942688,-0.011592180468142033,0.7260688543319702,0.2780420780181885,-0.07539982348680496,0.7226025462150574,0.42924267053604126,-0.04217749461531639,0.7285000681877136,0.42633914947509766,-0.0012117200531065464,0.8085691332817078,0.3552173972129822,-0.0282711423933506,0.7954022884368896,0.2952965497970581,-0.05767822265625,0.7870544791221619,0.3927024304866791,-0.03366720303893089,0.7908950448036194,0.40176454186439514,-0.006587670184671879
Pain,0.7288956642150879,0.6900323033332825,-8.094033319139271e-07,0.6299853920936584,0.6504166722297668,-0.06931214779615402,0.5295891761779785,0.5124714374542236,-0.09821958839893341,0.5050910115242004,0.3616001009941101,-0.12394248694181442,0.5904635190963745,0.29552531242370605,-0.13483266532421112,0.583081841468811,0.34446966648101807,-0.007910585030913353,0.563303530216217,0.2786354720592499,-0.0768420398235321,0.5838282704353333,0.40252354741096497,-0.09963197261095047,0.5972869396209717,0.40190035104751587,-0.10636844485998154,0.6602807641029358,0.3275943994522095,-0.0015506134368479252,0.6462216973304749,0.2565227448940277,-0.07564117014408112,0.6554827094078064,0.4270232617855072,-0.07003939151763916,0.6622931957244873,0.41395315527915955,-0.04306202381849289,0.7359520196914673,0.3334616422653198,-0.013935263268649578,0.7304918169975281,0.2792069911956787,-0.09035136550664902,0.725339412689209,0.43694278597831726,-0.05709025636315346,0.729684591293335,0.4352805018424988,-0.010756513103842735,0.8150628805160522,0.3530408442020416,-0.03381698578596115,0.8048696517944336,0.29053202271461487,-0.07019445300102234,0.7939378619194031,0.3924580514431,-0.04644860327243805,0.7948683500289917,0.40688687562942505,-0.016462180763483047
Pain,0.6943771839141846,0.6844390034675598,-8.961392268247437e-07,0.598665714263916,0.6332874894142151,-0.04577095806598663,0.5042325854301453,0.49709585309028625,-0.06280406564474106,0.4784400463104248,0.35961225628852844,-0.07966115325689316,0.5511507987976074,0.30748146772384644,-0.08328651636838913,0.5931841731071472,0.3401341736316681,0.0038764681667089462,0.5528457164764404,0.28532111644744873,-0.05002652853727341,0.5610316395759583,0.4109022319316864,-0.07094887644052505,0.5793846845626831,0.4077771008014679,-0.0813874751329422,0.6584376692771912,0.3381742238998413,0.004623066168278456,0.6195758581161499,0.26486074924468994,-0.0566425547003746,0.6199188828468323,0.4210229814052582,-0.05392906442284584,0.6444053649902344,0.42015305161476135,-0.034232113510370255,0.7236491441726685,0.35084912180900574,-0.00848768837749958,0.6901515126228333,0.2829744219779968,-0.06350058317184448,0.6825811266899109,0.43249523639678955,-0.02624952234327793,0.7048860192298889,0.436303973197937,0.015577515587210655,0.7946929931640625,0.37130624055862427,-0.02792964316904545,0.7670754194259644,0.30571770668029785,-0.049600888043642044,0.7509655952453613,0.401631623506546,-0.022857535630464554,0.764671266078949,0.4129331707954407,0.005086312536150217
Pain,0.7072230577468872,0.7022237181663513,-9.937489267031197e-07,0.6117568612098694,0.6391223073005676,-0.03456757962703705,0.5248363018035889,0.5106459856033325,-0.050708238035440445,0.5020272135734558,0.3846343755722046,-0.06953098624944687,0.568782389163971,0.32509005069732666,-0.07646085321903229,0.6231348514556885,0.3713951110839844,0.006414117757230997,0.5721524357795715,0.3073553144931793,-0.04910799860954285,0.5754666924476624,0.4276827871799469,-0.06949266046285629,0.6001572012901306,0.44167906045913696,-0.07643236964941025,0.6829714775085449,0.37347495555877686,0.002035695593804121,0.6296247839927673,0.3007793128490448,-0.05842271074652672,0.6285689473152161,0.4530274569988251,-0.053205445408821106,0.6623864769935608,0.4606727659702301,-0.03129764273762703,0.745335042476654,0.38237836956977844,-0.015394526533782482,0.6962551474571228,0.31474146246910095,-0.07261926680803299,0.6860275268554688,0.46084144711494446,-0.03771831840276718,0.718677818775177,0.47445881366729736,0.00405679177492857,0.8148050308227539,0.4046899676322937,-0.03782857209444046,0.7753476500511169,0.3290918469429016,-0.0627996176481247,0.7550589442253113,0.4221157133579254,-0.0364307276904583,0.7753317952156067,0.44881975650787354,-0.007089842110872269
Pain,0.71351158618927,0.7081344127655029,-9.853375786406104e-07,0.6135162711143494,0.6422407031059265,-0.033487558364868164,0.524618923664093,0.512114405632019,-0.04875481501221657,0.5002813339233398,0.3848673701286316,-0.06629128754138947,0.5636062026023865,0.3258754014968872,-0.07150239497423172,0.6247047185897827,0.36808982491493225,0.007059184834361076,0.571905791759491,0.31465983390808105,-0.046395689249038696,0.578949511051178,0.4358983635902405,-0.06689895689487457,0.6041044592857361,0.4388764500617981,-0.07551111280918121,0.6850743293762207,0.37131980061531067,0.0025083492510020733,0.6286123991012573,0.3097061514854431,-0.056027404963970184,0.6310325264930725,0.46013882756233215,-0.049873337149620056,0.6646826863288879,0.4546150267124176,-0.028531335294246674,0.7472962737083435,0.3804939091205597,-0.014803026802837849,0.697079598903656,0.3204834461212158,-0.06949728727340698,0.6898583173751831,0.46314242482185364,-0.03363991901278496,0.7223899364471436,0.4660665988922119,0.007288253400474787,0.8142890334129333,0.40257570147514343,-0.03727534040808678,0.7738720774650574,0.3350317180156708,-0.0602334663271904,0.754611611366272,0.4268067181110382,-0.03365354239940643,0.7753604054450989,0.44623464345932007,-0.005078250076621771
Pain,0.6936609148979187,0.6963209509849548,-1.0683770597097464e-06,0.5996235609054565,0.6338363885879517,-0.020918268710374832,0.516930878162384,0.5108075141906738,-0.03201906755566597,0.48531752824783325,0.3948076069355011,-0.04876305162906647,0.5352289080619812,0.33917903900146484,-0.05575312301516533,0.6153537631034851,0.36824068427085876,0.019471924751996994,0.5613354444503784,0.3151700794696808,-0.03351679444313049,0.5643413066864014,0.4267258644104004,-0.05872318148612976,0.5895439386367798,0.4489886164665222,-0.0697844997048378,0.6680496335029602,0.36825940012931824,0.009666511788964272,0.6054211854934692,0.3111589550971985,-0.04746168479323387,0.6073578596115112,0.45138663053512573,-0.047381315380334854,0.6430439352989197,0.4642491936683655,-0.03139011189341545,0.7256745100021362,0.37287652492523193,-0.011882182210683823,0.6638453006744385,0.3149908781051636,-0.06399866938591003,0.6594192981719971,0.44862741231918335,-0.034531425684690475,0.6941791772842407,0.463095098733902,0.0010339381406083703,0.7906429767608643,0.39031386375427246,-0.037358321249485016,0.7357172966003418,0.3276466429233551,-0.059451282024383545,0.7220480442047119,0.4156686067581177,-0.03590303659439087,0.7486719489097595,0.4384689927101135,-0.010103816166520119
Pain,0.676181972026825,0.6838276386260986,-1.111305891754455e-06,0.5917921662330627,0.623491644859314,-0.007854233495891094,0.514959990978241,0.510976254940033,-0.016297491267323494,0.47921890020370483,0.4097006916999817,-0.032514896243810654,0.5141720175743103,0.34488362073898315,-0.040566131472587585,0.6073977947235107,0.3660886585712433,0.022535424679517746,0.5458797216415405,0.3150404095649719,-0.027310997247695923,0.5478481650352478,0.4192315936088562,-0.05112762376666069,0.5759544372558594,0.45044589042663574,-0.06119019165635109,0.6529554724693298,0.36407342553138733,0.0070306481793522835,0.5756704211235046,0.31302008032798767,-0.04665348678827286,0.5808790326118469,0.4453158676624298,-0.04689428210258484,0.6207609176635742,0.4647754728794098,-0.03223657235503197,0.7055099010467529,0.364168643951416,-0.01814674772322178,0.626006543636322,0.31594768166542053,-0.06758201867341995,0.6269446611404419,0.4430571496486664,-0.0414779931306839,0.6655539870262146,0.4621894061565399,-0.009419634938240051,0.7647631168365479,0.37833884358406067,-0.04575791209936142,0.6923187375068665,0.32446303963661194,-0.06965696066617966,0.6810305714607239,0.4127061665058136,-0.04874606803059578,0.7112104296684265,0.4446539878845215,-0.024462440982460976
Pain,0.6514012813568115,0.671319842338562,-1.0241813015454682e-06,0.5732241272926331,0.6083491444587708,-0.0013119709910824895,0.5169713497161865,0.5013245940208435,-0.007317518815398216,0.48562195897102356,0.4182611107826233,-0.02191251888871193,0.5024179816246033,0.3579345643520355,-0.028173768892884254,0.6159334182739258,0.35544082522392273,0.03269006311893463,0.5439660549163818,0.315962553024292,-0.01249475497752428,0.5473361015319824,0.4105851650238037,-0.03736330568790436,0.5790659785270691,0.4479042887687683,-0.04857542738318443,0.6484954953193665,0.35239508748054504,0.014673109166324139,0.5555160045623779,0.3135596513748169,-0.036025580018758774,0.5625354051589966,0.4334760010242462,-0.04089672490954399,0.6072405576705933,0.45666250586509705,-0.030201198533177376,0.6874221563339233,0.35202378034591675,-0.011928103864192963,0.5922850966453552,0.3195507526397705,-0.0572456456720829,0.59609454870224,0.43429046869277954,-0.03634800389409065,0.6408547163009644,0.4543561637401581,-0.009111265651881695,0.7292987108230591,0.36554068326950073,-0.040742795914411545,0.6426569223403931,0.33209800720214844,-0.06383974105119705,0.6364222764968872,0.41433966159820557,-0.04657244682312012,0.6724808812141418,0.44479885697364807,-0.024961572140455246
